date,open,high,low,close,volume_btc,volume_usd
2012-06-24,6.4285,6.47,6.35,6.35002,33945.29869747,217549.234988834
2012-06-25,6.35002,6.4455,6.21748,6.3049,62638.90813163,395654.822453861
2012-06-26,6.3049,6.47,6.28888,6.4195,48736.6660735,311935.515836438
2012-06-27,6.4195,6.65,6.4,6.647,41979.58598163,274046.640592955
2012-06-28,6.647,6.66897,6.49,6.60588,42818.4030686,282297.477775955
2012-06-29,6.60588,6.67921,6.542,6.65,26298.80164642,174369.85614293
2012-06-30,6.65,6.694,6.60201,6.68999,20591.63306489,137136.099928109
2012-07-01,6.68999,6.69399,6.5351,6.62898,20577.604144,135823.902906922
2012-07-02,6.62898,6.765,6.5778,6.75999,32364.19757708,217005.561498288
2012-07-03,6.75999,6.76,6.4,6.44993,71068.51958882,465280.451356471
2012-07-04,6.44993,6.55,6.44991,6.5101,33478.78566741,217804.232106165
2012-07-05,6.5101,6.77,6.48101,6.67,45344.69678629,301701.764987478
2012-07-06,6.67,6.72,6.55,6.64811,43191.38877213,286978.878964656
2012-07-07,6.64811,6.87,6.63,6.76207,37987.94956629,257213.267708959
2012-07-08,6.76207,6.86,6.7235,6.79898,18219.9265488,123756.040783245
2012-07-09,6.79898,7.1,6.74257,7.0215,61644.09941363,425223.109052814
2012-07-10,7.0215,7.25,6.96,7.1999,70065.80116165,497668.815024256
2012-07-11,7.1999,7.257,7.01777,7.15,41891.36007282,297644.884213465
2012-07-12,7.15,7.9,7.1,7.76437,64616.60224414,471834.366034469
2012-07-13,7.76437,7.81639,7.4201,7.6651,65465.74155803,499441.505527956
2012-07-14,7.6651,7.6651,7.51563,7.5421,16007.09743415,121635.992172804
2012-07-15,7.5421,7.7,7.45,7.62101,26978.30194487,204616.500230285
2012-07-16,7.62101,8.65,7.6178,8.4996,103400.11222923,835550.273034812
2012-07-17,8.4996,9.49,7.3215,8.80001,210804.46892616,1757815.80599945
2012-07-18,8.80001,9.39899,8.5,9.10977,105945.89776358,955210.080307377
2012-07-19,9.10977,9.23355,8.8183,8.86999,48249.6552057,438703.584961744
2012-07-20,8.86999,8.86999,7.6,8.52,154661.11575389,1267523.74020059
2012-07-21,8.52,9.7,7.96,8.84553,139906.90301587,1242153.88167927
2012-07-22,8.84553,8.97,8.2712,8.4096,30070.66580989,259113.812894603
2012-07-23,8.4096,9.2,7.75,8.44565,146396.1831318,1238579.49243755
2012-07-24,8.44565,8.8499,8.34,8.6,40946.85980497,353506.542030797
2012-07-25,8.6,8.9,8.3688,8.8,64720.95003513,555883.851114155
2012-07-26,8.8,8.901,8.6,8.9,32379.65197438,283993.34080331
2012-07-27,8.9,8.95,8.81415,8.9,26673.60643026,237223.98625304
2012-07-28,8.9,8.93,8.71,8.8881,16164.57657081,143179.466151961
2012-07-29,8.8881,8.8881,8.7,8.71027,11462.58897909,100508.030621754
2012-07-30,8.71027,9.15,8.7,9.098,51254.49897568,458873.304028697
2012-07-31,9.098,9.44,9.07881,9.35,70173.63399515,648746.33772194
2012-08-01,9.35,9.65,9.111,9.5503,68695.69839519,647522.57654164
2012-08-02,9.5503,11.0,9.412,10.53,126685.69249459,1283817.6355009
2012-08-03,10.53,11.12,10.3,10.97,61643.27795273,661588.157443637
2012-08-04,10.97,11.3,10.5307,10.98398,52321.31239272,575464.296835104
2012-08-05,10.98398,11.29112,10.10986,10.86998,67280.24593804,714863.699026415
2012-08-06,10.86998,11.19,10.63539,10.85517,51637.91473106,562801.912136752
2012-08-07,10.85517,11.10002,10.651,11.1,41653.58718754,451978.454386326
2012-08-08,11.1,11.14999,10.85,11.0553,31322.91325637,345666.892377816
2012-08-09,11.0553,12.0,10.8,11.0611,101880.30540263,1153809.11381569
2012-08-10,11.0611,11.6,11.01,11.38637,63597.01478409,725605.0574872
2012-08-11,11.38637,11.59788,11.38637,11.5102,21791.02958507,250620.152162504
2012-08-12,11.5102,11.765,11.45,11.62399,30340.95364301,353092.674072639
2012-08-13,11.62399,12.05007,11.4919,12.03749,54035.66417696,637059.687837373
2012-08-14,12.03749,12.34,11.89499,12.19,44014.85831106,532302.319985094
2012-08-15,12.19,13.25,12.16138,13.25,57562.75432769,725834.14203635
2012-08-16,13.25,13.84119,12.5,13.5,96604.11897513,1277714.1893663
2012-08-17,13.5,15.4,10.6,11.5836,221033.90078168,2930580.33343555
2012-08-18,11.5836,12.89592,11.02009,11.61,88047.7716257,1045361.51169728
2012-08-19,11.61,11.61538,7.58,8.0,238860.32062643,2170411.03276852
2012-08-20,8.0,10.5,7.81011,10.1,192502.76368066,1835053.00866175
2012-08-21,10.1,10.29999,9.69876,9.91502,72082.69250963,722740.271732416
2012-08-22,9.91502,10.09999,9.5714,9.80679,67513.55620025,665544.837213341
2012-08-23,9.80679,10.25,9.705,10.09997,56015.66732002,560012.604626374
2012-08-24,10.09997,10.6188,9.852,10.6,92077.75264313,945182.938745323
2012-08-25,10.6,10.62611,10.2,10.6188,40232.48938938,420388.00721279
2012-08-26,10.6188,10.61913,10.446,10.61,26331.02960027,277773.74704088
2012-08-27,10.61,12.14999,10.54441,10.95,175117.55854072,1957673.33901543
2012-08-28,10.95,11.20999,10.5,10.94,54875.35603416,598168.053763724
2012-08-29,10.94,11.134,10.55,10.9169,53647.72467409,581687.691114216
2012-08-30,10.9169,10.93199,10.6,10.77699,30868.50075086,332208.835918515
2012-08-31,10.77699,10.8285,9.66,10.16,67791.34263323,690452.965231483
2012-09-01,10.16,10.3,9.77635,9.96544,23376.24266638,233777.632654385
2012-09-02,9.96544,10.35579,9.71922,10.2041,25055.73799397,251932.432548812
2012-09-03,10.2041,10.5934,10.08889,10.53,22925.31766028,237264.678861871
2012-09-04,10.53,10.53,10.15,10.38471,34878.49139045,359404.180231667
2012-09-05,10.38471,11.17,10.261,10.99971,60767.23812569,653374.163609881
2012-09-06,10.99971,11.29,10.64,11.181,67054.05541809,733288.220173241
2012-09-07,11.181,11.21,10.9544,11.0,35535.71664885,394463.566331234
2012-09-08,11.0,11.14177,10.765,11.037,24253.63671135,266231.483433016
2012-09-09,11.037,11.14288,10.92452,11.02,14033.41919084,155002.604161434
2012-09-10,11.02,11.192,10.8745,11.17,42288.41199357,467067.672170198
2012-09-11,11.17,11.35,10.878,11.33081,64954.44434566,721708.438970158
2012-09-12,11.33081,11.39,10.78,11.36489,58628.00499192,657004.103550124
2012-09-13,11.36489,11.399,11.2201,11.399,20574.31972622,233401.710580937
2012-09-14,11.399,11.799,11.32103,11.74001,43259.70420398,500768.376187777
2012-09-15,11.74001,11.789,11.6,11.75,16272.5151839,190511.9293694
2012-09-16,11.75,11.99,11.722,11.87,30297.22070618,359833.876499171
2012-09-17,11.87,11.9625,11.7655,11.89,26612.47988046,316662.26386095
2012-09-18,11.89,12.3456,11.8402,12.25,40949.27648593,494030.031299828
2012-09-19,12.25,12.68666,12.1501,12.5725,41883.00148313,519593.549950301
2012-09-20,12.5725,12.66,12.25,12.3001,32567.33588153,406467.473599165
2012-09-21,12.3001,12.49998,12.011,12.368,35834.78365335,439674.220323802
2012-09-22,12.368,12.39999,12.14,12.23781,14986.55831622,183186.344723441
2012-09-23,12.23781,12.27,11.6304,12.19331,39920.72247303,479223.212271512
2012-09-24,12.19331,12.29888,11.95105,12.1,27291.82514699,330885.087509814
2012-09-25,12.1,12.22909,12.008,12.197,21228.60967401,257174.514346903
2012-09-26,12.197,12.46,12.02,12.27,23495.17677869,287416.935115305
2012-09-27,12.27,12.395,12.207,12.30889,19326.68579086,238051.347105498
2012-09-28,12.30889,12.44998,12.12,12.39101,26674.77916096,329436.523817752
2012-09-29,12.39101,12.49,12.21111,12.36309,17061.65670666,211507.339097478
2012-09-30,12.36309,12.44889,12.301,12.4,7793.91368119,96462.0870553687
2012-10-01,12.4,12.481,12.321,12.4,24826.68787691,307618.780487971
2012-10-02,12.4,12.88,12.3435,12.84,50833.35053208,642027.913750681
2012-10-03,12.84,12.99,12.68001,12.89,32955.07395709,422995.609064886
2012-10-04,12.89,13.0899,12.6,12.85,37945.14991038,488811.225435092
2012-10-05,12.85,12.97,12.51,12.7,31258.44240081,398427.102016342
2012-10-06,12.7,12.85999,12.35,12.505,24673.40577154,310513.021972672
2012-10-07,12.505,12.6185,11.7,11.8034,63512.03440788,762812.962375631
2012-10-08,11.8034,11.95198,10.621,11.77809,97938.39870282,1102329.21824436
2012-10-09,11.77809,12.35,11.5711,11.895,46768.79540771,559694.909178632
2012-10-10,11.895,12.19,11.767,12.12,27722.07330955,333351.592383877
2012-10-11,12.12,12.151,11.85788,12.03,19831.6373248,238483.068353242
2012-10-12,12.03,12.15,11.92,12.0,21538.03094273,259522.528823354
2012-10-13,12.0,12.11,11.85,11.86101,11861.67744419,141870.312568047
2012-10-14,11.86101,12.03,11.496,11.7389,22891.09685102,271135.828929702
2012-10-15,11.7389,11.98863,11.43,11.83807,27101.72213929,317633.186313293
2012-10-16,11.83807,11.99,11.5,11.8499,41184.66467324,485720.724845077
2012-10-17,11.8499,11.95998,11.7,11.8352,23553.36283267,279774.85038243
2012-10-18,11.8352,11.9599,11.75,11.93977,21880.83958827,259855.61705004
2012-10-19,11.93977,11.967,11.619,11.74012,23177.45077271,272640.883930847
2012-10-20,11.74012,11.85,11.56025,11.73991,22110.92477678,259113.164604892
2012-10-21,11.73991,11.76528,11.61,11.63107,9375.51586941,109479.886577386
2012-10-22,11.63107,11.81,11.4711,11.71012,37622.02828237,440140.369533231
2012-10-23,11.71012,12.0,11.41,11.68401,54344.49107417,637306.003150197
2012-10-24,11.68401,11.79,11.591,11.64999,21764.65925786,254132.028463306
2012-10-25,11.64999,11.6989,10.52,10.86158,84704.8617293,934190.953820975
2012-10-26,10.86158,10.95,9.74,10.18601,98994.69606062,1020616.66776573
2012-10-27,10.18601,10.83883,9.82207,10.261,47869.83321708,496747.544682956
2012-10-28,10.261,10.95,10.24998,10.69998,22389.59496949,236640.504761364
2012-10-29,10.69998,10.93979,10.3209,10.59999,37574.81035396,400173.503451601
2012-10-30,10.59999,10.89,10.58,10.88753,26023.31914737,279843.078202498
2012-10-31,10.88753,11.21,10.70543,11.201,40673.45256869,448359.794973863
2012-11-01,11.201,11.279,10.4,10.57,50362.10007779,550327.490432769
2012-11-02,10.57,10.8,10.33,10.46877,24485.26249317,258957.78698478
2012-11-03,10.46877,10.65,10.4,10.6425,16732.93955852,176345.077304503
2012-11-04,10.6425,10.9,10.51002,10.80011,16750.33596984,178761.658223185
2012-11-05,10.80011,10.88,10.61,10.748,21776.73646239,233650.357134101
2012-11-06,10.748,10.9,10.6667,10.89899,26995.30181861,291515.936710738
2012-11-07,10.89899,11.21603,10.8,10.92001,31733.85486014,348474.697384105
2012-11-08,10.92001,11.07,10.75,10.925,26058.85283355,284556.110201088
2012-11-09,10.925,10.98497,10.79,10.815,14727.1159897,159984.853246104
2012-11-10,10.815,10.95899,10.75,10.88999,13490.44874554,146349.262606979
2012-11-11,10.88999,10.939,10.7,10.8687,12625.47508517,136448.093558836
2012-11-12,10.8687,11.18,10.76666,11.00801,39217.16568014,431080.474082028
2012-11-13,11.00801,11.129,10.9215,10.9512,16757.50859308,184368.793828199
2012-11-14,10.9512,11.05,10.82011,10.95,24543.09088333,268636.837221707
2012-11-15,10.95,11.3,10.86,11.19771,31901.17370856,353356.156170366
2012-11-16,11.19771,11.8,11.17214,11.74889,58253.16385073,669422.185601863
2012-11-17,11.74889,11.8,11.52,11.78889,19105.45357636,223039.474923144
2012-11-18,11.78889,11.832,11.616,11.65961,15514.15406867,181716.979396937
2012-11-19,11.65961,11.84,11.6,11.7999,25197.91663865,295260.745327529
2012-11-20,11.7999,11.7999,11.57297,11.73281,27220.18068296,318291.251412889
2012-11-21,11.73281,11.784,11.6435,11.76999,19227.79815264,225308.728824849
2012-11-22,11.76999,12.43,11.67,12.42191,58301.30056107,703582.880454284
2012-11-23,12.42191,12.42191,12.132,12.34501,18967.90361205,233370.927297815
2012-11-24,12.34501,12.4756,12.25,12.41153,19570.38635462,242058.585878706
2012-11-25,12.41153,12.6,12.3125,12.4821,24023.68866849,299989.395102539
2012-11-26,12.4821,12.6515,11.89,12.24546,35913.82452107,443753.067468512
2012-11-27,12.24546,12.339,11.9,12.2,33194.69496668,401692.08497707
2012-11-28,12.2,12.40712,12.1,12.34769,30688.21406363,376900.984778518
2012-11-29,12.34769,12.599,12.15,12.45,26505.34447306,329552.644221032
2012-11-30,12.45,12.65,12.42423,12.565,24350.31454754,305812.609985489
2012-12-01,12.565,12.68778,12.4625,12.56201,14696.41950014,184860.975161002
2012-12-02,12.56201,12.68,12.434,12.50004,14011.93221665,176013.471018131
2012-12-03,12.50004,12.67901,12.4755,12.67899,26759.60479163,336294.702582574
2012-12-04,12.67899,13.5,12.62,13.41,63245.71806773,823838.187128801
2012-12-05,13.41,13.42025,13.15,13.38,29794.92671233,395716.06780826
2012-12-06,13.38,13.6888,12.9,13.29899,46562.54105652,623136.586084231
2012-12-07,13.29899,13.549,12.975,13.4999,32799.5701035,437726.60930785
2012-12-08,13.4999,13.55,13.3545,13.42007,13171.51239505,177338.381077244
2012-12-09,13.42007,13.53,13.021,13.388,28166.62014265,372655.905861608
2012-12-10,13.388,13.55,13.26911,13.43335,24664.90027806,331115.248178008
2012-12-11,13.43335,13.67,13.3,13.55703,28045.88348231,378671.68610809
2012-12-12,13.55703,13.79989,13.3,13.6989,37679.22882818,512418.014942782
2012-12-13,13.6989,13.8,13.46777,13.7001,24197.68226053,331480.857869867
2012-12-14,13.7001,13.90119,13.0,13.60004,70143.98038343,951046.013037636
2012-12-15,13.60004,13.64,13.44216,13.49011,15187.65527705,205671.390354655
2012-12-16,13.49011,13.66548,13.13111,13.30002,42760.55029012,570895.779278705
2012-12-17,13.30002,13.485,12.74919,13.25005,63631.25287798,839092.627020026
2012-12-18,13.25005,13.39807,13.11,13.29899,23220.50794475,307326.84531977
2012-12-19,13.29899,13.601,13.2,13.599,38807.0971556,520163.022368716
2012-12-20,13.599,13.72,13.32591,13.56001,32980.36148815,446364.011940449
2012-12-21,13.56001,13.6,13.41999,13.49998,25330.45403736,342557.951208627
2012-12-22,13.49998,13.58996,13.3213,13.37136,14783.40058186,198463.797076332
2012-12-23,13.37136,13.47222,13.01,13.31202,23978.21765189,316965.886269938
2012-12-24,13.31202,13.45,13.2105,13.38001,16692.15035254,223315.170460623
2012-12-25,13.38001,13.43,13.14,13.35001,13165.68956219,175265.29014037
2012-12-26,13.35001,13.46997,13.20001,13.46786,15840.13421601,211349.137679236
2012-12-27,13.46786,13.47,13.25,13.42174,19822.05115292,265311.799859579
2012-12-28,13.42174,13.6499,13.34201,13.5,23813.00662928,320223.370724726
2012-12-29,13.5,13.67,13.27,13.4,26149.13542978,352722.28582638
2012-12-30,13.4,13.59,13.35,13.45001,11764.1999889,158277.199252636
2012-12-31,13.45001,13.561,13.36634,13.51001,15049.78946684,202798.906329595
2013-01-01,13.51001,13.56,13.16123,13.30413,28406.21099533,378879.352343771
2013-01-02,13.30413,13.4,13.16382,13.27999,17966.80725594,239156.180622186
2013-01-03,13.27999,13.464,13.24897,13.39786,18032.25143367,240845.857100986
2013-01-04,13.39786,13.52,13.27311,13.5,29641.91633352,397884.350102467
2013-01-05,13.5,13.548,13.314,13.44,21329.92729215,286932.511146104
2013-01-06,13.44,13.521,13.356,13.5199,12741.13085177,171497.013915079
2013-01-07,13.5199,13.59,13.404,13.58755,25477.72141758,344083.329920572
2013-01-08,13.58755,13.87998,13.5,13.74275,42798.37278964,587223.859961343
2013-01-09,13.74275,13.86225,13.62,13.77001,28606.37664488,393192.236636773
2013-01-10,13.77001,14.32,13.77,14.13999,51811.03423682,727790.476870693
2013-01-11,14.13999,14.34999,13.91001,14.13701,40434.5449653,570677.266919751
2013-01-12,14.13701,14.338,13.975,14.23699,26931.83580313,381546.956140677
2013-01-13,14.23699,14.3148,13.94896,14.11601,38330.15242254,540759.579035171
2013-01-14,14.11601,14.35,14.11,14.35,22096.95301732,315016.657272653
2013-01-15,14.35,14.47899,13.99178,14.25003,51573.22503298,732428.403157163
2013-01-16,14.25003,14.73,14.21001,14.73,45532.48887207,660929.697317005
2013-01-17,14.73,15.69999,14.63,15.50001,65489.44437087,993185.634693677
2013-01-18,15.50001,15.985,15.41,15.70499,56097.54673445,879655.989325382
2013-01-19,15.70499,15.77272,15.25,15.615,34588.81837326,534667.025882701
2013-01-20,15.615,15.89,15.51,15.7,25982.12527853,408455.798366735
2013-01-21,15.7,16.98,15.63412,16.8,61502.10362941,1007686.44348349
2013-01-22,16.8,17.59,16.65,17.26142,60975.24456117,1045898.98398358
2013-01-23,17.26142,17.5855,16.80155,17.50004,49439.36784845,851188.37307813
2013-01-24,17.50004,19.18999,15.6101,16.89596,172009.10285513,3053222.09438172
2013-01-25,16.89596,17.797,15.38613,17.40001,80767.48550329,1345890.12427796
2013-01-26,17.40001,17.88,16.54001,17.88,34810.59864626,597064.171917133
2013-01-27,17.88,17.99999,17.21,17.95,23766.81603697,419571.123665915
2013-01-28,17.95,18.88,17.75,18.72101,57669.4396163,1057611.29880528
2013-01-29,18.72101,19.8,18.7,19.53849,86082.08183578,1650126.18037532
2013-01-30,19.53849,19.7989,19.14901,19.78344,45064.83281223,877863.497587381
2013-01-31,19.78344,21.43,19.51123,20.41001,99226.70355772,2042238.63939661
2013-02-01,20.41001,21.13,20.301,20.49897,49917.47550495,1034619.15914872
2013-02-02,20.49897,20.5,18.0,19.63001,80501.65482453,1567325.27288821
2013-02-03,19.63001,20.9,19.42,20.59,34244.29903093,693849.613717818
2013-02-04,20.59,21.05,19.85502,20.43005,52219.14099856,1066570.21399016
2013-02-05,20.43005,20.79,20.2,20.60001,29212.43727786,600949.667165174
2013-02-06,20.60001,21.3339,20.60001,21.2,51989.59854078,1096396.16163832
2013-02-07,21.2,22.21999,20.77002,22.15,64263.7684837,1388465.80813758
2013-02-08,22.15,22.77219,22.0,22.66,48649.92784231,1090678.47621325
2013-02-09,22.66,23.98961,22.57541,23.65,38133.01489516,886034.005269531
2013-02-10,23.65,24.11,22.67,23.96975,56426.07178044,1321513.68480302
2013-02-11,23.96975,24.67503,23.6456,24.65,29526.73182667,712458.704582509
2013-02-12,24.65,25.82767,24.3001,25.16975,74239.92812121,1862561.32399509
2013-02-13,25.16975,26.3,24.19491,24.2,90150.20833226,2296830.79891718
2013-02-14,24.2,27.5969,21.721,27.2205,145734.73864773,3710262.5074996
2013-02-15,27.2205,27.50617,26.103,27.1,51714.14711699,1396017.97409464
2013-02-16,27.1,27.49989,26.8075,27.21584,18826.94220616,511421.919813193
2013-02-17,27.21584,27.39989,25.0,26.8146,77042.22428396,2033614.644496
2013-02-18,26.8146,27.148,26.36268,26.95,29744.2740321,795866.42361613
2013-02-19,26.95,29.65,26.8,29.41759,99699.25486411,2810076.61379629
2013-02-20,29.41759,29.87035,28.98839,29.64501,37209.35876682,1096641.18152415
2013-02-21,29.64501,29.978,29.311,29.80009,34730.51057645,1030860.6023762
2013-02-22,29.80009,31.3,29.67001,30.24539,66951.69405047,2039411.78129462
2013-02-23,30.24539,30.6899,28.0,29.79999,72278.17036874,2099763.39107587
2013-02-24,29.79999,30.39877,29.20123,29.88999,24274.88949139,722940.533072431
2013-02-25,29.88999,30.4,29.55,30.39999,26778.95189904,805270.533634726
2013-02-26,30.39999,31.699,30.1171,31.15777,42864.32865341,1329295.40704546
2013-02-27,31.15777,31.65,30.7901,30.90657,30472.77703182,951289.236351618
2013-02-28,30.90657,34.51541,30.902,33.38,126517.4078196,4136416.33619766
2013-03-01,33.38,34.9,32.92,34.5,39786.14331379,1362290.79092255
2013-03-02,34.5,34.808,33.15,34.25,36662.489288,1241775.9308109
2013-03-03,34.25,34.5,33.8,34.49999,12524.59405731,427480.574393197
2013-03-04,34.49999,36.7,34.19,36.152,46771.48670655,1659027.48684288
2013-03-05,36.152,40.64625,36.15,40.33,85425.51759707,3361374.96486234
2013-03-06,40.33,49.099,40.1446,41.02208,126451.71591685,5712472.92568587
2013-03-07,41.02208,45.5,33.3,41.99999,157316.07999743,6439707.76370743
2013-03-08,41.99999,44.5,41.02,44.17999,47095.97435634,2032649.25316668
2013-03-09,44.17999,46.99,43.411,46.85,44475.88657563,2020839.6394289
2013-03-10,46.85,47.95,45.471,46.0,36363.24683133,1703124.84685403
2013-03-11,46.0,48.469,45.54,48.39999,41390.17806333,1970814.35131134
2013-03-12,48.39999,48.39999,36.65,44.28994,183404.74853272,8014406.01553147
2013-03-13,44.28994,47.295,43.7508,46.92002,49497.44277274,2297381.06181335
2013-03-14,46.92002,47.99,46.05,47.1696,37034.85271567,1752253.49235412
2013-03-15,47.1696,47.44999,46.4,46.95,20223.9490743,951174.393558554
2013-03-16,46.95,47.3599,46.2707,47.00019,16288.50949649,763344.956826539
2013-03-17,47.00019,47.74,46.8,47.4,13902.61885124,658983.361311024
2013-03-18,47.4,52.875,47.12009,51.60001,65199.78845079,3193717.30167912
2013-03-19,51.60001,62.0,50.0,59.14001,111627.21782206,6182806.06206125
2013-03-20,59.14001,66.0,57.702,64.4888,93128.82524345,5776100.54915395
2013-03-21,64.4888,74.9,63.101,70.85,94225.81012028,6508438.16514546
2013-03-22,70.85,73.74999,65.0,69.86501,73168.06589322,5169041.03473135
2013-03-23,69.86501,70.5025,52.3456,64.35,150462.17909228,9429342.98951223
2013-03-24,64.35,72.49999,62.7,71.93,42006.3577983,2895161.7700743
2013-03-25,71.93,78.0,69.51777,73.8,79730.06291144,5920116.45899355
2013-03-26,73.8,79.72001,73.11,78.50003,56654.32890529,4376373.46756281
2013-03-27,78.50003,89.49999,78.4,88.92,72182.81059689,6126022.74586001
2013-03-28,88.92,95.7,75.00111,86.78,140226.8777256,12257633.9463009
2013-03-29,86.78,93.06,83.01,90.5,83152.74838396,7382080.85594437
2013-03-30,90.5,94.98,87.0,92.19003,37270.50513283,3418588.26513687
2013-03-31,92.19003,93.8,91.0,93.03001,21092.37562648,1955242.20257526
2013-04-01,93.03001,106.0,92.2361,104.0,90527.2949781,9055970.0017708
2013-04-02,104.0,118.36,99.0,117.98,81260.79578973,8744282.10189157
2013-04-03,117.98,147.0,110.0,135.0,152624.23524145,19519658.7138948
2013-04-04,135.0,142.12,116.39063,132.12001,88124.77812299,11598387.7612895
2013-04-05,132.12001,144.94,130.24303,142.32356,68557.50274035,9544390.15749605
2013-04-06,142.32356,143.9,139.54,142.63112,18273.08660623,2597665.44691628
2013-04-07,142.63112,164.9,142.63112,162.30102,60947.51752457,9401468.33425443
2013-04-08,162.30102,194.9,162.30102,187.5,114126.51079875,20713163.1139348
2013-04-09,187.5,240.111,186.5,230.0,105724.63726605,22696282.5337663
2013-04-10,230.0,266.0,105.0,165.0,190141.85568736,35109363.4139686
2013-04-11,165.0,188.7,110.20003,124.9,118645.42545962,18855846.8137414
2013-04-12,124.9,140.0,54.25,117.0,556289.09667342,47600783.2954601
2013-04-13,117.0,130.0,85.5,93.0,238226.32321247,26254439.2166331
2013-04-14,93.0,109.998,84.43689,89.99999,166267.46272339,16195892.5556166
2013-04-15,89.99999,102.0,71.51,82.38601,236632.25814273,20602989.3094946
2013-04-16,82.38601,84.5,50.01,68.35568,572185.68517847,37382133.2866892
2013-04-17,68.35568,98.77799,63.3,93.07,327596.54575037,27933826.1414552
2013-04-18,93.07,112.99999,86.0,109.06532,172934.67170561,16840477.584846
2013-04-19,109.06532,136.4321,105.54,118.50001,257118.5573579,30707765.3549315
2013-04-20,118.50001,132.0,115.0,127.1,74351.505014,9221372.14342456
2013-04-21,127.1,130.49979,110.0,119.2,99128.55677374,12043904.101516
2013-04-22,119.2,127.39999,118.5,127.39999,59118.34839724,7285334.38525688
2013-04-23,127.39999,144.019,124.97,143.475,116098.20804613,15630270.3866184
2013-04-24,143.475,166.43438,140.96635,154.2,225857.24378354,34345816.9794592
2013-04-25,154.2,162.0,120.089,141.71002,187632.73663185,26844741.7370747
2013-04-26,141.71002,144.987,121.45164,136.90001,128988.66663839,17058551.4278861
2013-04-27,136.90001,139.88,122.71,128.00011,59870.79151561,7853806.49070054
2013-04-28,128.00011,136.68,127.5,134.44444,27503.11180922,3662548.48224605
2013-04-29,134.44444,149.08,133.0,143.99991,70186.3332034,9983975.07711125
2013-04-30,143.99991,146.93,134.0,139.2269,65198.57714343,9119200.98952411
2013-05-01,139.2269,140.06,104.0,116.37999,179988.85296113,21787942.8590311
2013-05-02,116.37999,126.9,91.11,106.25,234129.1718145,24932099.5273306
2013-05-03,106.25,109.0,79.0,98.1,246411.17412536,22496255.3325627
2013-05-04,98.1,116.3,92.0,112.9,132582.58910922,14143158.9816694
2013-05-05,112.9,118.85,107.0,115.98,84177.84255561,9553872.25689055
2013-05-06,115.98,124.9,106.01,112.25,150048.99059031,17604384.7153596
2013-05-07,112.25,114.0,97.52,109.61252,139626.72485982,14898971.6737495
2013-05-08,109.61252,116.777,109.5,113.2,61680.32470352,6990518.95761189
2013-05-09,113.2,113.71852,108.8,112.799,26894.45820435,3003068.41065968
2013-05-10,112.799,122.5,111.54,117.7,77443.67268052,9140709.08396408
2013-05-11,117.7,118.74,113.0,115.64,28023.47400863,3238018.2928708
2013-05-12,115.64,117.47,112.4,114.82002,20575.18681523,2357929.41077442
2013-05-13,114.82002,118.88,114.5002,117.97968,26134.01092179,3058207.49450983
2013-05-14,117.97968,119.80002,109.42198,111.4,87726.09301206,10075279.7325489
2013-05-15,111.4,116.44,103.01847,114.22,117898.23044997,12997994.7973191
2013-05-16,114.22,118.96999,112.1,118.21,45071.68219683,5202992.37288897
2013-05-17,118.21,125.5555,116.5712,123.49997,79063.32514882,9600699.71052596
2013-05-18,123.49997,125.31189,122.25,123.211,22615.71905932,2800255.89297221
2013-05-19,123.211,124.50101,119.5,122.5,20478.43216293,2495650.34121916
2013-05-20,122.5,123.69,120.1,122.02,17238.1178932,2108418.9371371
2013-05-21,122.02,123.08085,121.1,122.89001,13313.67351119,1628026.66792343
2013-05-22,122.89001,124.5,122.0,123.8,18198.48063197,2238395.81067211
2013-05-23,123.8,126.93446,123.0,126.3,22045.49819667,2762861.55498043
2013-05-24,126.3,133.98,125.35502,133.1,48649.98790055,6317090.66174041
2013-05-25,133.1,133.5,128.2,131.986,16816.57733446,2200845.28886217
2013-05-26,131.986,136.0,130.61,133.5,23327.21417077,3126240.29397746
2013-05-27,133.5,135.47,124.0,130.63967,46796.58527778,6052716.470322
2013-05-28,130.63967,130.63967,125.4,128.99996,22748.69803309,2911329.39223833
2013-05-29,128.99996,132.71988,127.6,132.25,19177.31065412,2500237.39468655
2013-05-30,132.25,132.4,126.5,128.79901,24566.45307206,3179031.59889578
2013-05-31,128.79901,130.0,126.33,128.81505,16466.87087304,2110227.3380184
2013-06-01,128.81505,129.78999,127.10001,129.3,6309.9210657,810240.475828157
2013-06-02,129.3,130.1,115.0,122.5,101114.7377844,12332357.6243657
2013-06-03,122.5,122.78483,115.111,120.73716,28795.28913604,3426873.39704707
2013-06-04,120.73716,123.99,118.78525,121.39997,21749.72552577,2633256.93828194
2013-06-05,121.39997,123.5,119.5,121.90001,16591.69071469,2015275.84384326
2013-06-06,121.90001,123.29999,117.0,118.9699,21921.96967416,2623564.81929405
2013-06-07,118.9699,119.13333,106.15,111.0,65643.2840508,7357062.31783781
2013-06-08,111.0,113.1862,107.0,107.89242,17113.57363407,1862090.61032028
2013-06-09,107.89242,108.99,88.0,100.43743,149250.91623647,14628128.8881965
2013-06-10,100.43743,110.63051,95.0,106.35001,64125.61353956,6764668.73317161
2013-06-11,106.35001,109.6,103.23021,109.0,15933.44765096,1704624.51585765
2013-06-12,109.0,112.25,106.0,108.77592,17540.53639131,1916593.98775926
2013-06-13,108.77592,110.3,100.3,103.949,30276.66270775,3186391.57540474
