yf_ticker,name,has_data,rows,start_date,end_date,pct_nan_close,last_close
AALB.AS,Aalberts,True,5450,2005-01-03,2026-04-10,0.0,32.2599983215332
ABN.AS,ABN AMRO,True,2657,2015-11-20,2026-04-10,0.0,29.059999465942383
AD.AS,Ahold Delhaize,True,4467,2008-10-24,2026-04-10,0.0,40.97999954223633
ADYEN.AS,Adyen,True,2004,2018-06-13,2026-04-10,0.0,858.7999877929688
AF.AS,Air France-KLM,False,0,,,,
AGN.AS,Aegon,True,5450,2005-01-03,2026-04-10,0.0,6.757999897003174
AKZA.AS,AkzoNobel,True,5450,2005-01-03,2026-04-10,0.0,52.119998931884766
ALFEN.AS,Alfen,True,2060,2018-03-22,2026-04-10,0.0,9.600000381469727
AMG.AS,Advanced Metallurgical Group,True,4798,2007-07-11,2026-04-10,0.0,33.08000183105469
APAM.AS,Aperam,True,3890,2011-01-26,2026-04-10,0.0,40.08000183105469
ARCAD.AS,Arcadis,True,5450,2005-01-03,2026-04-10,0.0,29.34000015258789
ASM.AS,ASM International,True,5450,2005-01-03,2026-04-10,0.0,757.7999877929688
ASML.AS,ASML Holding,True,5450,2005-01-03,2026-04-10,0.0,1270.0
ASRNL.AS,ASR Nederland,True,2517,2016-06-10,2026-04-10,0.0,61.560001373291016
BESI.AS,BE Semiconductors,True,5450,2005-01-03,2026-04-10,0.0,211.5
BFIT.AS,Basic-Fit,True,2517,2016-06-10,2026-04-10,0.0,31.579999923706055
BOKA.AS,Boskalis,False,0,,,,
CRBN.AS,Corbion,True,5450,2005-01-03,2026-04-10,0.0,19.110000610351562
DSFIR.AS,DSM Firmenich AG,True,761,2023-04-18,2026-04-10,0.0,62.619998931884766
ECMPA.AS,Eurocommercial Properties,True,1146,2021-10-19,2026-04-10,0.0,28.149999618530273
EXO.AS,Exor,True,935,2022-08-12,2026-04-10,0.0,68.8499984741211
FAGR.AS,Fagron,True,4736,2007-10-05,2026-04-10,0.0,6.417140007019043
FLOW.AS,Flow traders,True,2752,2015-07-10,2026-04-10,0.0,28.440000534057617
FUR.AS,Fugro,True,5450,2005-01-03,2026-04-10,0.0,11.039999961853027
GLPG.AS,Galapagos,True,5361,2005-05-06,2026-04-10,0.0,24.399999618530273
GVNV.AS,GrandVision,False,0,,,,
HEIA.AS,Heineken,True,5450,2005-01-03,2026-04-10,0.0,68.33999633789062
IMCD.AS,IMCD,True,3016,2014-06-27,2026-04-10,0.0,91.91999816894531
INGA.AS,ING Group,True,5450,2005-01-03,2026-04-10,0.0,24.584999084472656
INPST.AS,InPost,True,1333,2021-01-27,2026-04-10,0.0,15.1899995803833
INTER.AS,Intertrust,False,0,,,,
JDEP.AS,JDE PEET'S,True,1504,2020-05-29,2026-04-10,0.0,31.719999313354492
KPN.AS,KPN,True,5450,2005-01-03,2026-04-10,0.0,4.823999881744385
MT.AS,ArcelorMittal,True,5305,2005-07-25,2026-04-10,0.0,52.040000915527344
NN.AS,NN Group,True,3013,2014-07-02,2026-04-10,0.0,71.4000015258789
OCI.AS,OCI,True,3376,2013-01-25,2026-04-10,0.0,3.635999917984009
PHIA.AS,Philips,True,5450,2005-01-03,2026-04-10,0.0,24.270000457763672
PNL.AS,PostNL,True,5450,2005-01-03,2026-04-10,0.0,1.1139999628067017
PRX.AS,Prosus,True,1685,2019-09-11,2026-04-10,0.0,41.55500030517578
RAND.AS,Randstad,True,5450,2005-01-03,2026-04-10,0.0,21.790000915527344
REN.AS,RELX,True,5450,2005-01-03,2026-04-10,0.0,28.360000610351562
SBMO.AS,SBM Offshore,True,5450,2005-01-03,2026-04-10,0.0,36.7599983215332
SHELL.AS,Shell plc,True,5450,2005-01-03,2026-04-10,0.0,39.26499938964844
TWEKA.AS,TKH Group,True,5450,2005-01-03,2026-04-10,0.0,40.70000076293945
UMG.AS,Universal Music Group,True,1166,2021-09-21,2026-04-10,0.0,19.424999237060547
UNA.AS,Unilever,True,1369,2020-12-04,2026-04-10,0.0,49.66999816894531
VPK.AS,Vopak,True,5450,2005-01-03,2026-04-10,0.0,43.939998626708984
WDP.AS,WDP,False,0,,,,
WKL.AS,Wolters Kluwer,True,5450,2005-01-03,2026-04-10,0.0,62.68000030517578
ATEA.OL,Atea,True,5356,2005-01-03,2026-04-10,0.0,141.0
AUTO.OL,AutoStore,True,1122,2021-10-21,2026-04-10,0.0,10.149999618530273
BAKKA.OL,Bakkafrost,True,4026,2010-03-26,2026-04-10,0.0,473.3999938964844
BRG.OL,Borregaard,True,3378,2012-10-18,2026-04-10,0.0,176.60000610351562
CRAYN.OL,Crayon,False,0,,,,
HEX.OL,Hexagon Composites,True,5356,2005-01-03,2026-04-10,0.0,10.279999732971191
KIT.OL,Kitron,True,5356,2005-01-03,2026-04-10,0.0,104.5999984741211
OSEAKRBP.OL,Aker BP,False,0,,,,
OSEBWLPG.OL,BW LPG,False,0,,,,
OSEDNB.OL,DNB Bank,False,0,,,,
OSEEQNR.OL,Equinor,False,0,,,,
OSEFRO.OL,Frontline,False,0,,,,
OSEGJF.OL,Gjensidige Forsikring,False,0,,,,
OSEGOGL.OL,Golden Ocean Group,False,0,,,,
OSEHAFNI.OL,Hafnia Limited,False,0,,,,
OSEHAUTO.OL,Höegh Autoliners ASA,False,0,,,,
OSEKOG.OL,Kongsberg Gruppen,False,0,,,,
OSEMOWI.OL,Mowi,False,0,,,,
OSEMPCC.OL,MPC Container Ships,False,0,,,,
OSENAS.OL,Norwegian Air Shuttle,False,0,,,,
OSENHY.OL,Norsk Hydro,False,0,,,,
OSENOD.OL,Nordic Semiconductor,False,0,,,,
OSEORK.OL,Orkla,False,0,,,,
OSESALM.OL,SalMar,False,0,,,,
OSESTB.OL,Storebrand,False,0,,,,
OSESUBC.OL,Subsea 7,False,0,,,,
OSETEL.OL,Telenor,False,0,,,,
OSETGS.OL,TGS ASA,False,0,,,,
OSETOM.OL,Tomra Systems,False,0,,,,
OSEVAR.OL,Vår Energi ASA,False,0,,,,
OSEWAWI.OL,Wallenius Wilhelmsen,False,0,,,,
OSEYAR.OL,Yara International,False,0,,,,
ACP.WA,Asseco Poland,True,5451,2005-01-03,2026-04-10,0.0,177.85000610351562
ALE.WA,Allegro,True,1373,2020-10-13,2026-04-10,0.0,27.700000762939453
ATC.WA,Arctic Paper,True,4134,2010-02-22,2026-04-10,0.0,7.860000133514404
BFT.WA,Benefit Systems,True,3828,2011-04-26,2026-04-10,0.0,3710.0
BHW.WA,Bank Handlowy,True,5451,2005-01-03,2026-04-10,0.0,119.19999694824219
CCC.WA,CCC,True,5451,2005-01-03,2026-04-10,0.0,91.08000183105469
CDR.WA,CD Projekt,True,5451,2005-01-03,2026-04-10,0.0,246.39999389648438
CMR.WA,Comarch,False,0,,,,
DNP.WA,Dino Polska,True,2279,2017-04-19,2026-04-10,0.0,34.400001525878906
ING.WA,ING Bank Slaski,True,5451,2005-01-03,2026-04-10,0.0,454.79998779296875
KGH.WA,KGHM,True,5451,2005-01-03,2026-04-10,0.0,313.20001220703125
LPP.WA,LPP,True,5451,2005-01-03,2026-04-10,0.0,23440.0
LVC.WA,LiveChat Software,False,0,,,,
PCO.WA,Pepco,True,1219,2021-05-27,2026-04-10,0.0,28.020000457763672
PEO.WA,Pekao,True,5451,2005-01-03,2026-04-10,0.0,247.8000030517578
PKN.WA,PKN Orlen,True,5451,2005-01-03,2026-04-10,0.0,128.5800018310547
PZU.WA,PZU,True,4078,2010-05-11,2026-04-10,0.0,68.08000183105469
TEN.WA,Ten Square Games,True,1908,2018-09-25,2026-04-10,0.0,106.0
ALTR.LS,Altri,True,5452,2005-01-03,2026-04-10,0.0,4.900000095367432
BCP.LS,Banco Comercial Português,True,5452,2005-01-03,2026-04-10,0.0,0.9010000228881836
COR.LS,Corticeira Amorim,True,5452,2005-01-03,2026-04-10,0.0,6.710000038146973
CTT.LS,CTT Correios de Portugal,True,3157,2013-12-05,2026-04-10,0.0,6.755000114440918
EDP.LS,Energias de Portugal,True,5452,2005-01-03,2026-04-10,0.0,4.735000133514404
EDPR.LS,EDP Renováveis,True,4570,2008-06-04,2026-04-10,0.0,14.460000038146973
EGL.LS,Mota-Engil,True,5452,2005-01-03,2026-04-10,0.0,4.953999996185303
GALP.LS,Galp Energia,True,4981,2006-10-24,2026-04-10,0.0,19.31999969482422
IBS.LS,Ibersol,True,5452,2005-01-03,2026-04-10,0.0,11.34000015258789
JMT.LS,Jerónimo Martins,True,5452,2005-01-03,2026-04-10,0.0,20.84000015258789
NBA.LS,Novabase,True,5452,2005-01-03,2026-04-10,0.0,9.140000343322754
NOS.LS,NOS,True,5452,2005-01-03,2026-04-10,0.0,5.565000057220459
NVG.LS,The Navigator Company,True,5452,2005-01-03,2026-04-10,0.0,3.3980000019073486
PHR.LS,Pharol,True,5452,2005-01-03,2026-04-10,0.0,0.07729999721050262
RENE.LS,Redes Energéticas Nacionais,True,4800,2007-07-10,2026-04-10,0.0,3.924999952316284
SEM.LS,Semapa,True,5452,2005-01-03,2026-04-10,0.0,22.700000762939453
SON.LS,Sonae,True,5452,2005-01-03,2026-04-10,0.0,2.049999952316284
SONC.LS,Sonae Capital,False,0,,,,
A3M.MC,Atresmedia,True,5440,2005-01-03,2026-04-10,0.0,5.039999961853027
ACS.MC,ACS,True,5440,2005-01-03,2026-04-10,0.0,120.0
ACX.MC,Acerinox,True,5440,2005-01-03,2026-04-10,0.0,13.359999656677246
AENA.MC,AENA,True,2855,2015-02-11,2026-04-10,0.0,26.799999237060547
AMS.MC,Amadeus IT Group,True,4081,2010-04-29,2026-04-10,0.0,49.2599983215332
ANA.MC,Acciona,True,5440,2005-01-03,2026-04-10,0.0,239.8000030517578
ANE.MC,Acciona Energía,True,1221,2021-07-02,2026-04-10,0.0,22.139999389648438
BBVA.MC,BBVA,True,5440,2005-01-03,2026-04-10,0.0,19.704999923706055
BKT.MC,Bankinter,True,5440,2005-01-03,2026-04-10,0.0,14.494999885559082
CABK.MC,CaixaBank,True,4726,2007-10-10,2026-04-10,0.0,10.654999732971191
CAF.MC,CAF,True,5440,2005-01-03,2026-04-10,0.0,61.099998474121094
CIE.MC,CIE Automotive,True,5440,2005-01-03,2026-04-10,0.0,29.25
CLNX.MC,Cellnex Telecom,True,2797,2015-05-07,2026-04-10,0.0,30.049999237060547
COL.MC,Inmobiliaria Colonial,True,5440,2005-01-03,2026-04-10,0.0,5.355000019073486
ELE.MC,Endesa,True,5440,2005-01-03,2026-04-10,0.0,38.529998779296875
ENG.MC,Enagás,True,5440,2005-01-03,2026-04-10,0.0,17.25
FDR.MC,Fluidra,True,4711,2007-10-31,2026-04-10,0.0,20.860000610351562
FER.MC,Ferrovial,True,5440,2005-01-03,2026-04-10,0.0,60.84000015258789
GRF.MC,Grifols,True,5086,2006-05-17,2026-04-10,0.0,8.934000015258789
IAG.MC,International Airlines Group,True,3891,2011-01-24,2026-04-10,0.0,4.456999778747559
IBE.MC,Iberdrola,True,5440,2005-01-03,2026-04-10,0.0,20.31999969482422
IDR.MC,Indra,True,5440,2005-01-03,2026-04-10,0.0,50.459999084472656
ITX.MC,Inditex,True,5440,2005-01-03,2026-04-10,0.0,54.0
LOG.MC,Logista,True,3004,2014-07-14,2026-04-10,0.0,33.380001068115234
MAP.MC,Mapfre,True,5440,2005-01-03,2026-04-10,0.0,4.1020002365112305
MRL.MC,Merlin Properties,True,3014,2014-06-30,2026-04-10,0.0,15.020000457763672
MTS.MC,ArcelorMittal,True,5034,2006-07-28,2026-04-10,0.0,52.0
NTGY.MC,Naturgy,True,5440,2005-01-03,2026-04-10,0.0,26.799999237060547
PUIG.MC,Puig,False,0,,,,
RED.MC,Redeia Corporación,True,5440,2005-01-03,2026-04-10,0.0,15.34000015258789
REP.MC,Repsol,True,5440,2005-01-03,2026-04-10,0.0,21.600000381469727
ROVI.MC,Laboratorios Rovi,True,4686,2007-12-05,2026-04-10,0.0,83.3499984741211
SAB.MC,Banco Sabadell,True,5440,2005-01-03,2026-04-10,0.0,3.2669999599456787
SAN.MC,Santander,True,5440,2005-01-03,2026-04-10,0.0,10.515999794006348
SCYR.MC,Sacyr,True,5440,2005-01-03,2026-04-10,0.0,4.6579999923706055
SLR.MC,Solaria,True,4807,2007-06-19,2026-04-10,0.0,23.1299991607666
TEF.MC,Telefónica,True,5440,2005-01-03,2026-04-10,0.0,3.8429999351501465
UNI.MC,Unicaja,True,2244,2017-06-30,2026-04-10,0.0,2.759999990463257
VID.MC,Vidrala,True,5440,2005-01-03,2026-04-10,0.0,79.0999984741211
VIS.MC,Viscofan,True,5440,2005-01-03,2026-04-10,0.0,62.099998474121094
ABB.ST,ABB Ltd,True,5361,2005-01-03,2026-04-10,0.0,843.7999877929688
ADDT-B.ST,Addtech B,True,5361,2005-01-03,2026-04-10,0.0,324.79998779296875
ADDV-B.ST,AddLife,True,2628,2015-09-14,2026-02-25,0.0,1.7300000190734863
ALFA.ST,Alfa Laval,True,5361,2005-01-03,2026-04-10,0.0,548.4000244140625
ANOD-B.ST,Addnode Group,True,5361,2005-01-03,2026-04-10,0.0,63.5
ASSA-B.ST,Assa Abloy B,True,5361,2005-01-03,2026-04-10,0.0,365.8999938964844
ATCO-A.ST,Atlas Copco A,True,5361,2005-01-03,2026-04-10,0.0,179.5
AZN.ST,AstraZeneca,True,5361,2005-01-03,2026-04-10,0.0,1899.0
BEIA-B.ST,Beijer Alma,True,5361,2005-01-03,2026-04-10,0.0,263.5
BEIJ-B.ST,Beijer Ref,True,5361,2005-01-03,2026-04-10,0.0,140.89999389648438
BOL.ST,Boliden,True,5361,2005-01-03,2026-04-10,0.0,543.7999877929688
BUFAB.ST,Bufab,True,3047,2014-02-21,2026-04-10,0.0,113.4000015258789
CINT.ST,CINT Group,True,1292,2021-02-19,2026-04-10,0.0,3.740000009536743
EMBRAC-B.ST,Embracer Group,True,2357,2016-11-22,2026-04-10,0.0,51.2400016784668
EPI-A.ST,Epiroc A,True,1961,2018-06-18,2026-04-10,0.0,256.79998779296875
EQT.ST,EQT,True,1644,2019-09-24,2026-04-10,0.0,293.20001220703125
ERIC-B.ST,Ericsson B,True,5361,2005-01-03,2026-04-10,0.0,110.94999694824219
ESSITY-B.ST,Essity B,True,2216,2017-06-15,2026-04-10,0.0,248.60000610351562
EVO.ST,Evolution,True,2779,2015-03-20,2026-04-10,0.0,601.2000122070312
FNOX.ST,Fortnox,False,0,,,,
HEXA-B.ST,Hexagon B,True,5361,2005-01-03,2026-04-10,0.0,94.5199966430664
HM-B.ST,Hennes & Mauritz B,True,5361,2005-01-03,2026-04-10,0.0,175.10000610351562
HMS.ST,HMS Networks,True,4639,2007-10-19,2026-04-10,0.0,459.20001220703125
HPOL-B.ST,Hexpol,True,5361,2005-01-03,2026-04-10,0.0,77.05000305175781
HTRO.ST,Hexatronic,True,3710,2011-07-05,2026-04-10,0.0,35.08000183105469
INDU-C.ST,Industrivärden C,True,5361,2005-01-03,2026-04-10,0.0,499.29998779296875
INVE-B.ST,Investor B,True,5361,2005-01-03,2026-04-10,0.0,373.79998779296875
LAGR-B.ST,Lagercrantz,True,5361,2005-01-03,2026-04-10,0.0,216.1999969482422
LIFCO-B.ST,Lifco B,True,2858,2014-11-21,2026-04-10,0.0,292.0
MCOV-B.ST,Medicover,True,2232,2017-05-23,2026-04-10,0.0,193.8000030517578
MIPS.ST,MIPS,True,2272,2017-03-23,2026-04-10,0.0,252.0
MTRS.ST,Munters,True,2234,2017-05-19,2026-04-10,0.0,191.85000610351562
NDA-SE.ST,Nordea Bank Abp,True,5361,2005-01-03,2026-04-10,0.0,171.35000610351562
NIBE-B.ST,Nibe Industrier B,True,5361,2005-01-03,2026-04-10,0.0,39.08000183105469
NMAN.ST,Nederman,True,4748,2007-05-16,2026-04-10,0.0,144.39999389648438
SAAB-B.ST,Saab B,True,5361,2005-01-03,2026-04-10,0.0,610.0
SAND.ST,Sandvik,True,5361,2005-01-03,2026-04-10,0.0,402.5
SCA-B.ST,SCA B,True,5361,2005-01-03,2026-04-10,0.0,108.4000015258789
SEB-A.ST,SEB A,True,5361,2005-01-03,2026-04-10,0.0,181.5
SECT-B.ST,Sectra,True,5361,2005-01-03,2026-04-10,0.0,235.1999969482422
SHB-A.ST,Handelsbanken A,True,5361,2005-01-03,2026-04-10,0.0,128.8000030517578
SKA-B.ST,Skanska B,True,5361,2005-01-03,2026-04-10,0.0,255.89999389648438
SKF-B.ST,SKF B,True,5361,2005-01-03,2026-04-10,0.0,239.0
SUS.ST,Surgical Science,True,2214,2017-06-19,2026-04-10,0.0,31.639999389648438
SWEC-B.ST,Sweco,True,5361,2005-01-03,2026-04-10,0.0,142.6999969482422
SWED-A.ST,Swedbank A,True,5361,2005-01-03,2026-04-10,0.0,330.0
TEL2-B.ST,Tele2 B,True,5361,2005-01-03,2026-04-10,0.0,197.14999389648438
TELIA.ST,Telia Company,True,5361,2005-01-03,2026-04-10,0.0,48.61000061035156
TROAX.ST,Troax,True,2774,2015-03-27,2026-04-10,0.0,105.4000015258789
VIT-B.ST,Vitec Software,True,5361,2005-01-03,2026-04-10,0.0,231.1999969482422
VITR.ST,Vitrolife,True,5361,2005-01-03,2026-04-10,0.0,96.69999694824219
VOLV-B.ST,Volvo B,True,5361,2005-01-03,2026-04-10,0.0,326.29998779296875
ABBN.SW,ABB Ltd,True,5363,2005-01-03,2026-04-10,0.0,71.83999633789062
ADEN.SW,Adecco,True,5363,2005-01-03,2026-04-10,0.0,17.989999771118164
ALC.SW,Alcon Inc,True,1760,2019-04-08,2026-04-10,0.0,61.599998474121094
AMS.SW,ams,True,5363,2005-01-03,2026-04-10,0.0,10.40999984741211
AVOL.SW,Avolta,True,5122,2005-12-06,2026-04-10,0.0,52.20000076293945
BAER.SW,Julius Bär,True,5363,2005-01-03,2026-04-10,0.0,62.279998779296875
BALN.SW,Bâloise,False,0,,,,
BARN.SW,Barry Callebaut,True,5363,2005-01-03,2026-04-10,0.0,1329.0
BEAN.SW,Belimo,True,5363,2005-01-03,2026-04-10,0.0,708.0
BKW.SW,BKW Energie,True,3594,2011-12-12,2026-04-10,0.0,158.60000610351562
CFR.SW,Compagnie Financière Richemont SA,True,5363,2005-01-03,2026-04-10,0.0,153.35000610351562
CLN.SW,Clariant,True,5363,2005-01-03,2026-04-10,0.0,8.430000305175781
EMSN.SW,Ems-Chemie,True,5363,2005-01-03,2026-04-10,0.0,663.0
FHZN.SW,Flughafen Zürich,True,5363,2005-01-03,2026-04-10,0.0,250.39999389648438
FI-N.SW,Georg Fischer,False,0,,,,
GALE.SW,Galenica,True,2259,2017-04-07,2026-04-10,0.0,91.3499984741211
GEBN.SW,Geberit AG,True,5363,2005-01-03,2026-04-10,0.0,552.0
GIVN.SW,Givaudan SA,True,5363,2005-01-03,2026-04-10,0.0,2808.0
HELN.SW,Helvetia Insurance,False,0,,,,
HOLN.SW,Holcim Limited,True,5363,2005-01-03,2026-04-10,0.0,72.5199966430664
KNIN.SW,Kuehne + Nagel,True,5363,2005-01-03,2026-04-10,0.0,181.10000610351562
LISNLISP.SW,Lindt & Sprüngli,False,0,,,,
LOGN.SW,Logitech International SA,True,5363,2005-01-03,2026-04-10,0.0,72.66000366210938
LONN.SW,Lonza Group AG,True,5363,2005-01-03,2026-04-10,0.0,515.0
MBTN.SW,Meyer Burger,False,0,,,,
NESN.SW,Nestlé SA,True,5363,2005-01-03,2026-04-10,0.0,79.0999984741211
NOVN.SW,Novartis International AG,True,5363,2005-01-03,2026-04-10,0.0,121.76000213623047
PGHN.SW,Partners Group Holding AG,True,5044,2006-03-24,2026-04-10,0.0,859.5999755859375
PSPN.SW,PSP Swiss Property,True,5363,2005-01-03,2026-04-10,0.0,158.10000610351562
RO.SW,Roche (bearer share),True,5363,2005-01-03,2026-04-10,0.0,329.0
ROG.SW,Roche Holding AG,True,5363,2005-01-03,2026-04-10,0.0,315.6000061035156
SCHNSCHP.SW,Schindler Group,False,0,,,,
SCMN.SW,Swisscom AG,True,5363,2005-01-03,2026-04-10,0.0,677.5
SDZ.SW,Sandoz,True,629,2023-10-03,2026-04-10,0.0,66.62000274658203
SGSN.SW,SGS SA,True,5363,2005-01-03,2026-04-10,0.0,84.5
SIGN.SW,SIG Group,True,1890,2018-09-28,2026-04-10,0.0,11.9399995803833
SIKA.SW,Sika AG,True,5363,2005-01-03,2026-04-10,0.0,138.5
SLHN.SW,Swiss Life Holding AG,True,5363,2005-01-03,2026-04-10,0.0,906.2000122070312
SOON.SW,Sonova,True,5363,2005-01-03,2026-04-10,0.0,182.6999969482422
SPSN.SW,Swiss Prime Site,True,5363,2005-01-03,2026-04-10,0.0,136.89999389648438
SREN.SW,Swiss Reinsurance Company Ltd,True,5363,2005-01-03,2026-04-10,0.0,134.0
STMN.SW,Straumann,True,5363,2005-01-03,2026-04-10,0.0,84.30000305175781
TECN.SW,Tecan,True,5363,2005-01-03,2026-04-10,0.0,134.89999389648438
TEMN.SW,Temenos Group,True,246,2025-04-14,2026-04-10,0.0,68.9000015258789
UBSG.SW,UBS Group AG,True,5363,2005-01-03,2026-04-10,0.0,32.720001220703125
UHR.SW,Swatch,True,5363,2005-01-03,2026-04-10,0.0,187.5500030517578
VACN.SW,VAT Group AG,True,2510,2016-04-14,2026-04-10,0.0,549.7999877929688
ZURN.SW,Zurich Insurance Group AG,True,5363,2005-01-03,2026-04-10,0.0,546.7999877929688
3IN.L,3i Infrastructure,True,4823,2007-03-08,2026-04-10,0.0,348.0
AAS.L,Aberdeen Asia Focus,True,5382,2005-01-03,2026-04-10,0.0,402.0
ABDN.L,Aberdeen Group,True,4992,2006-07-10,2026-04-10,0.0,200.6999969482422
AEP.L,AEP Plantations,True,5382,2005-01-03,2026-04-10,0.0,1856.0
AGT.L,AVI Global Trust,True,5382,2005-01-03,2026-04-10,0.0,252.5
AIE.L,Ashoka India Equity Investment Trust,True,1961,2018-07-06,2026-04-10,0.0,237.5
AJB.L,AJ Bell,True,1852,2018-12-07,2026-04-10,0.0,520.0
ALFA.L,Alfa Financial Software,True,2242,2017-05-26,2026-04-10,0.0,148.8000030517578
AML.L,Aston Martin Lagonda,True,1899,2018-10-03,2026-04-10,0.0,42.099998474121094
AO.L,AO World,True,3015,2014-05-07,2026-04-10,0.0,95.0
APN.L,Applied Nutrition,True,369,2024-10-24,2026-04-10,0.0,224.0
ASHM.L,Ashmore Group,True,4925,2006-10-12,2026-04-10,0.0,218.60000610351562
ASL.L,Aberforth Smaller Companies Trust,True,5382,2005-01-03,2026-04-10,0.0,1514.0
ATR.L,Schroder Asian Total Return Investment Company,True,5382,2005-01-03,2026-04-10,0.0,592.0
ATT.L,Allianz Technology Trust,True,5382,2005-01-03,2026-04-10,0.0,568.0
ATYM.L,Atalaya Mining,True,5292,2005-05-09,2026-04-10,0.0,794.0
AVON.L,Avon Technologies,True,5382,2005-01-03,2026-04-10,0.0,1732.0
BAG.L,A.G. Barr,True,5382,2005-01-03,2026-04-10,0.0,645.5
BBY.L,Balfour Beatty,True,5382,2005-01-03,2026-04-10,0.0,823.5
BCG.L,Baltic Classifieds,True,1207,2021-06-30,2026-04-10,0.0,197.0
BGFD.L,Baillie Gifford Japan Trust,True,5382,2005-01-03,2026-04-10,0.0,874.0
BHMG.L,BH Macro,True,4822,2007-03-09,2026-04-10,0.0,411.0
BME.L,B&M,True,2989,2014-06-12,2026-04-10,0.0,174.5
BNKR.L,Bankers Investment Trust,True,5382,2005-01-03,2026-04-10,0.0,136.1999969482422
BOWL.L,Hollywood Bowl Group,True,2413,2016-09-21,2026-04-10,0.0,263.0
BOY.L,Bodycote,True,5382,2005-01-03,2026-04-10,0.0,691.0
BPCR.L,Biopharma Credit,True,2283,2017-03-27,2026-04-10,0.0,0.9399999976158142
BPT.L,Bridgepoint Group,True,1192,2021-07-21,2026-04-10,0.0,240.39999389648438
BREE.L,Breedon Group,True,4505,2008-06-12,2026-04-10,0.0,319.20001220703125
BRGE.L,BlackRock Greater Europe Investment Trust,True,5382,2005-01-03,2026-04-10,0.0,561.0
BRSC.L,BlackRock Smaller Companies Trust,True,5382,2005-01-03,2026-04-10,0.0,1272.0
BRWM.L,BlackRock World Mining Trust,True,5382,2005-01-03,2026-04-10,0.0,992.0
BSIF.L,Bluefield Solar Income Fund,True,3221,2013-07-12,2026-04-10,0.0,85.0
BUT.L,Brunner Investment Trust,True,5382,2005-01-03,2026-04-10,0.0,1450.0
BWY.L,Bellway,True,5382,2005-01-03,2026-04-10,0.0,1983.0
BYG.L,Big Yellow Group,True,5382,2005-01-03,2026-04-10,0.0,892.0
BYIT.L,Bytes Technology Group,True,1342,2020-12-11,2026-04-10,0.0,284.0
CBG.L,Close Brothers Group,True,5381,2005-01-03,2026-04-10,0.0,413.3999938964844
CCC.L,Computacenter,True,5382,2005-01-03,2026-04-10,0.0,3086.0
CCL.L,Carnival Corporation & plc,True,5382,2005-01-03,2026-04-10,0.0,2061.0
CCR.L,C&C Group,True,5382,2005-01-03,2026-04-10,0.0,123.0
CGT.L,Capital Gearing Trust,True,5382,2005-01-03,2026-04-10,0.0,5050.0
CHG.L,Chemring Group,True,5382,2005-01-03,2026-04-10,0.0,546.0
CHRY.L,Chrysalis Investments,True,1875,2018-11-06,2026-04-10,0.0,84.5999984741211
CKN.L,Clarkson,True,5382,2005-01-03,2026-04-10,0.0,4758.0
CLDN.L,Caledonia Investments,True,5382,2005-01-03,2026-04-10,0.0,339.0
CMCX.L,CMC Markets,True,2571,2016-02-05,2026-04-10,0.0,375.5
COA.L,Coats Group,True,5382,2005-01-03,2026-04-10,0.0,83.9000015258789
COST.L,Costain Group,True,5382,2005-01-03,2026-04-10,0.0,199.60000610351562
CSN.L,Chesnara,True,5382,2005-01-03,2026-04-10,0.0,292.0
CTY.L,City of London Investment Trust,True,5382,2005-01-03,2026-04-10,0.0,570.0
CURY.L,Currys,True,4174,2009-10-01,2026-04-10,0.0,136.0
CVSG.L,CVS Group,True,4674,2007-10-10,2026-04-10,0.0,1175.0
CWK.L,Cranswick,True,5382,2005-01-03,2026-04-10,0.0,5400.0
CWR.L,Ceres Power,True,5382,2005-01-03,2026-04-10,0.0,307.0
DLN.L,Derwent London,True,5382,2005-01-03,2026-04-10,0.0,1646.0
DNLM.L,Dunelm Group,True,4920,2006-10-19,2026-04-10,0.0,841.5
DOCS.L,Dr. Martens,True,1311,2021-01-29,2026-04-10,0.0,65.19999694824219
DOM.L,Domino's Pizza,True,5382,2005-01-03,2026-04-10,0.0,180.10000610351562
DRX.L,Drax Group,True,5134,2005-12-15,2026-04-10,0.0,885.0
DSCV.L,discoverIE,True,5382,2005-01-03,2026-04-10,0.0,578.0
EDIN.L,Edinburgh Investment Trust,True,5382,2005-01-03,2026-04-10,0.0,805.0
ELM.L,Elementis,True,5382,2005-01-03,2026-04-10,0.0,161.1999969482422
EMG.L,Man Group,True,5382,2005-01-03,2026-04-10,0.0,249.0
ENOG.L,Energean,True,2037,2018-03-16,2026-04-10,0.0,864.0
ESCT.L,European Smaller Companies Trust,True,5382,2005-01-03,2026-04-10,0.0,217.0
EWG.L,W. A. G. Payment Solutions,True,1136,2021-10-08,2026-04-10,0.0,115.5999984741211
EWI.L,Edinburgh Worldwide Investment Trust,True,5382,2005-01-03,2026-04-10,0.0,227.5
EZJ.L,EasyJet,True,5382,2005-01-03,2026-04-10,0.0,386.20001220703125
FAN.L,Volution Group,True,2986,2014-06-18,2026-04-10,0.0,630.0
FCH.L,Funding Circle,True,1900,2018-10-02,2026-04-10,0.0,141.39999389648438
FCSS.L,Fidelity China Special Situations,True,4037,2010-04-19,2026-04-10,0.0,290.0
FEML.L,Fidelity Emerging Markets,True,5382,2005-01-03,2026-04-10,0.0,1254.0
FEV.L,Fidelity European Trust,True,5382,2005-01-03,2026-04-10,0.0,403.5
