date,equity,cash,positions,regime_on,circuit_breaker,returns
2017-01-13,54021.48834559088,202.4010419524202,10,True,False,0.034445661330290145
2017-01-20,55686.949020353604,202.4010419524202,10,True,False,0.0308295962545182
2017-01-27,58567.93761631613,202.4010419524202,10,True,False,0.05173543615954834
2017-02-03,58376.7814082778,202.4010419524202,10,True,False,-0.0032638371064149796
2017-02-10,59236.22416302328,202.4010419524202,10,True,False,0.014722338813691671
2017-02-17,60035.48514362936,202.4010419524202,10,True,False,0.013492773921687462
2017-02-24,59350.998206449796,591.5110419524203,10,True,False,-0.01140137263056995
2017-03-03,60336.21709568625,591.5110419524203,10,True,False,0.016599870583632104
2017-03-10,59560.831571890165,591.5110419524203,10,True,False,-0.012851079519394015
2017-03-17,61295.998842550565,591.5110419524203,10,True,False,0.029132690475720535
2017-03-24,59805.01954300528,591.5110419524203,10,True,False,-0.024324251626523408
2017-03-31,58251.48961861258,591.5110419524203,10,True,False,-0.0259765808332455
2017-04-07,58552.05137665396,591.5110419524203,10,True,False,0.005159726558225941
2017-04-18,55917.30994484549,8.278967596342227,10,True,False,-0.04499827708613813
2017-04-21,56029.13801262503,8.278967596342227,10,True,False,0.001999882825011401
2017-04-28,59852.311775900176,8.278967596342227,10,True,False,0.068235455673326
2017-05-05,60666.50004177695,240.14854031210234,10,True,False,0.013603288523345025
2017-05-12,60832.07906418448,240.14854031210234,10,True,False,0.0027293320414645272
2017-05-19,61503.14708786612,240.14854031210234,10,True,False,0.011031482632273493
2017-05-26,62699.29746037131,240.14854031210234,10,True,False,0.01944860432582929
2017-06-02,66551.6560152114,240.14854031210234,10,True,False,0.06144181371848623
2017-06-09,68261.16368561392,240.14854031210234,10,True,False,0.025686929112805235
2017-06-16,67138.47986393576,240.14854031210234,10,True,False,-0.01644688957910001
2017-06-23,69716.78256302481,240.14854031210234,10,True,False,0.03840275657587555
2017-06-30,67974.92471460944,14.024829431823036,10,True,False,-0.024984771017519503
2017-07-07,66289.02805571204,14.024829431823036,10,True,False,-0.024801743672031806
2017-07-14,67940.05419306403,14.024829431823036,10,True,False,0.024906476769645858
2017-07-21,68329.10788202887,58.27078962927226,9,True,False,0.00572642594395445
2017-07-28,69240.34952392703,3.309715653710157,10,True,False,0.013336068187388417
2017-08-04,69407.55527582293,3.309715653710157,10,True,False,0.0024148600208628856
2017-08-11,66209.75753631716,3.309715653710157,10,True,False,-0.046072761485372093
2017-08-18,67256.1413091672,3.309715653710157,10,True,False,0.015804071964409028
2017-08-25,68253.7351759923,3.309715653710157,10,True,False,0.014832755008041598
2017-09-01,69347.97276344424,3.309715653710157,10,True,False,0.016031907772233067
2017-09-08,69266.84602081424,66.23581993227481,10,True,False,-0.0011698502407091471
2017-09-15,72187.28240120059,66.23581993227481,10,True,False,0.04216210998706038
2017-09-22,75788.32581722384,66.23581993227481,10,True,False,0.049884734488403026
2017-09-29,77402.11646473056,66.23581993227481,10,True,False,0.02129339354188442
2017-10-06,77929.03353035098,66.23581993227481,10,True,False,0.0068075278776196235
2017-10-13,77754.22512352114,66.23581993227481,10,True,False,-0.0022431743204123222
2017-10-20,78164.07308494693,66.23581993227481,10,True,False,0.005271069974328579
2017-10-27,80477.97276794558,66.23581993227481,10,True,False,0.02960311037634855
2017-11-03,82863.65037262088,66.23581993227481,10,True,False,0.02964385809710035
2017-11-10,83356.27698977594,183.92823680048605,10,True,False,0.005945026738984227
2017-11-17,82294.05249865656,183.92823680048605,10,True,False,-0.012743185390221679
2017-11-24,83224.37583335047,183.92823680048605,10,True,False,0.011304867198137947
2017-12-01,78970.4921282113,183.92823680048605,10,True,False,-0.051113434766482224
2017-12-08,79384.40271932726,8.998428174310902,10,True,False,0.005241332299714685
2017-12-15,77738.70695192461,8.998428174310902,10,True,False,-0.02073071927266612
2017-12-22,81548.17301637774,8.998428174310902,10,True,False,0.04900346576138692
2017-12-29,80896.8542164052,8.998428174310902,10,True,False,-0.007986920808657816
2018-01-05,84625.99464399462,8.998428174310902,10,True,False,0.04609747144942977
2018-01-12,85997.43512718326,7.117628022485951,9,True,False,0.016205900905011728
2018-01-19,86808.8928736127,6.0985020077778245,9,True,False,0.00943583660639824
2018-01-26,83529.09289940006,0.34685524111682753,9,True,False,-0.03778184314581445
2018-02-02,79858.3012412656,544.68192993289,10,True,False,-0.04394626507623467
2018-02-09,72983.40261819487,62213.40261819487,2,False,False,-0.0860887160910232
2018-02-16,76657.4028623355,62213.40261819487,2,False,False,0.050340215889368434
2018-02-23,76764.40261819487,62213.40261819487,2,False,False,0.0013958176492299135
2018-03-02,76469.35212991362,65397.35261819487,1,False,False,-0.0038435847634841203
2018-03-09,78133.35237405424,65397.35261819487,1,False,False,0.021760354936885884
2018-03-16,77973.35237405424,65397.35261819487,1,False,False,-0.002047781070931398
2018-03-23,77157.35261819487,65397.35261819487,1,False,False,-0.01046511059246058
2018-04-03,77237.35261819487,65397.35261819487,1,False,False,0.001036842209917177
2018-04-06,76949.35212991362,65397.35261819487,1,False,False,-0.0037287721357426307
2018-04-13,76677.35261819487,65397.35261819487,1,False,False,-0.0035347862482264514
2018-04-20,77477.35261819487,65397.35261819487,1,False,False,0.010433328390763608
2018-04-27,77008.95261819487,77008.95261819487,0,False,False,-0.006045637649859437
2018-05-04,76536.88383065826,2123.126323334046,10,True,False,-0.00613005074717865
2018-05-11,79670.0892711795,2123.126323334046,10,True,False,0.04093719633861248
2018-05-18,80018.53718721039,2123.126323334046,10,True,False,0.004373635315567892
2018-05-25,81733.60541879303,2123.126323334046,10,True,False,0.02143338646106585
2018-06-01,79969.55402820236,9441.55520122177,9,False,False,-0.021582938640133276
2018-06-08,83511.65405418046,1113.8536858714288,10,True,False,0.04429310715836832
2018-06-15,84399.6601588834,2.345851670571392,10,True,False,0.010633319561923926
2018-06-22,83166.73514155514,22351.334918776818,7,False,False,-0.014608175139654178
2018-06-29,82276.7983628381,29572.397647010155,6,False,False,-0.010700633819547
2018-07-06,82180.71068662292,44657.93064206726,4,False,False,-0.0011678587174898114
2018-07-13,82294.41101926452,44657.93064206726,4,False,False,0.0013835403915545275
2018-07-20,82565.09109861022,54820.810642067256,3,False,False,0.0032891672228183566
2018-07-27,83682.09109861022,54820.810642067256,3,False,False,0.013528720009112982
2018-08-03,82661.49072629577,54820.810642067256,3,False,False,-0.012196162391685306
2018-08-10,83519.49072629577,54820.810642067256,3,False,False,0.010379682152611647
2018-08-17,82695.69054013854,54820.810642067256,3,False,False,-0.009863568120367594
2018-08-24,81646.93035398133,60772.85064206726,2,False,False,-0.012682162508192318
2018-08-31,81622.53072629578,60772.85064206726,2,False,False,-0.0002988431724225693
2018-09-07,79577.11322629577,71293.43314206725,1,False,False,-0.02505947171448153
2018-09-14,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-09-21,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-09-28,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-10-05,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-10-12,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-10-19,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-10-26,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-11-02,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-11-09,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-11-16,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-11-23,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-11-30,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-12-07,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-12-14,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-12-21,79577.11322629577,71293.43314206725,1,False,False,0.0
2018-12-28,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-01-04,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-01-11,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-01-18,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-01-25,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-02-01,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-02-08,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-02-15,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-02-22,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-03-01,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-03-08,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-03-15,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-03-22,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-03-29,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-04-05,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-04-12,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-04-23,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-04-26,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-05-03,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-05-10,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-05-17,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-05-24,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-05-31,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-06-07,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-06-14,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-06-21,79577.11322629577,71293.43314206725,1,False,False,0.0
2019-06-28,79148.47064057,3136.2734111846166,10,True,False,-0.0053865058475648375
2019-07-05,82340.95920982964,3136.2734111846166,10,True,False,0.0403354422823583
2019-07-12,81670.65838089593,3136.2734111846166,10,True,False,-0.008140551620556047
2019-07-19,82331.72310677178,3136.2734111846166,10,False,False,0.008094274479737651
2019-07-26,85086.94753304131,3136.2734111846166,10,True,False,0.033464918773732144
2019-08-02,83609.35856308586,2920.1891409362033,10,True,False,-0.017365636126289163
2019-08-09,84057.7277056182,2920.1891409362033,10,True,False,0.005362666933917959
2019-08-16,82795.19973282464,22645.635390325853,7,False,False,-0.015019772806792009
2019-08-23,84442.97246079094,22645.635390325853,7,False,False,0.01990179060239705
2019-08-30,85088.82171715386,103.93669403679269,10,True,False,0.007648348199286836
2019-09-06,86461.81671227104,103.93669403679269,10,True,False,0.01613602077698517
2019-09-13,83835.7793225158,103.93669403679269,10,True,False,-0.030372220820830242
2019-09-20,85327.10444534905,103.93669403679269,10,True,False,0.017788647459172857
2019-09-27,83685.42574744947,1.1594226909392091,10,True,False,-0.019239826647944658
2019-10-04,84002.05600080854,90.21445951826718,10,True,False,0.003783577015125994
2019-10-11,85385.10293112166,90.21445951826718,10,True,False,0.0164644414215267
2019-10-18,85268.15534124739,90.21445951826718,10,True,False,-0.0013696486372875016
2019-10-25,84021.49028807052,90.0394595182679,10,True,False,-0.014620523314802014
2019-11-01,87251.40152082808,185.62353239424556,10,True,False,0.038441489453277855
2019-11-08,91887.48539724715,64.85333624251234,10,True,False,0.053134778302814656
2019-11-15,95384.3554495848,64.85333624251234,10,True,False,0.038055998999428686
2019-11-22,93017.56391134627,64.85333624251234,10,True,False,-0.024813204713528658
2019-11-29,93285.04799261458,64.85333624251234,10,True,False,0.002875629827537196
2019-12-06,94103.1131133116,64.85333624251234,10,True,False,0.008769520285413668
2019-12-13,95268.00737753279,64.85333624251234,10,True,False,0.012378913148372916
2019-12-20,98069.42649069197,64.85333624251234,10,True,False,0.029405665031468242
2019-12-27,99063.79292669661,64.85333624251234,10,True,False,0.010139413184995227
2020-01-03,100938.62160101302,64.85333624251234,10,True,False,0.018925468316196126
2020-01-10,104813.12826910384,64.85333624251234,10,True,False,0.0383847788550733
2020-01-17,105211.4709548033,64.85333624251234,10,True,False,0.003800503737248828
2020-01-24,109231.69075765974,64.85333624251234,10,True,False,0.03821085064558649
2020-01-31,106506.22428503401,64.85333624251234,10,True,False,-0.0249512431211234
2020-02-07,107301.33121862776,64.85333624251234,10,True,False,0.0074653564984696885
2020-02-14,112103.71364202864,64.85333624251234,10,True,False,0.04475603768247738
2020-02-21,112504.62374105818,64.85333624251234,10,True,False,0.00357624280235469
2020-02-28,99302.2085600508,51058.47115999587,5,False,False,-0.11734997853416407
2020-03-06,102311.59017454513,63424.67870603927,4,False,False,0.03030528382130071
2020-03-13,94891.40398649582,86607.7239022673,1,False,False,-0.07252537249582724
2020-03-20,94891.40398649582,86607.7239022673,1,False,False,0.0
2020-03-27,94891.40398649582,86607.7239022673,1,False,False,0.0
2020-04-03,94891.40398649582,86607.7239022673,1,False,False,0.0
2020-04-14,94891.40398649582,86607.7239022673,1,False,False,0.0
2020-04-17,94891.40398649582,86607.7239022673,1,False,False,0.0
2020-04-24,94891.40398649582,86607.7239022673,1,False,False,0.0
2020-05-04,94891.40398649582,86607.7239022673,1,False,False,0.0
2020-05-08,94891.40398649582,86607.7239022673,1,False,True,0.0
2020-05-15,94891.40398649582,86607.7239022673,1,False,True,0.0
2020-05-22,94891.40398649582,86607.7239022673,1,False,False,0.0
2020-05-29,94891.40398649582,86607.7239022673,1,False,False,0.0
2020-06-05,94441.20968535311,14118.66937258608,10,True,False,-0.004744310677569641
2020-06-12,92496.59469988711,14118.66937258608,10,False,False,-0.02059074626367896
2020-06-19,94690.76078799136,14118.66937258608,10,True,False,0.023721587753834594
2020-06-26,97013.67856028445,14118.66937258608,10,False,False,0.024531620117552944
2020-07-03,102219.79869463808,14118.66937258608,10,True,False,0.05366377413591783
2020-07-10,101832.45964243777,14118.66937258608,10,True,False,-0.0037892762179801975
2020-07-17,101935.64931490786,14118.66937258608,10,True,False,0.0010133278998898376
2020-07-24,100669.44908526308,14118.66937258608,10,True,False,-0.01242156437080344
2020-07-31,101882.13996317751,14118.66937258608,10,True,False,0.01204626516717422
2020-08-07,106588.81065466769,14118.66937258608,10,False,False,0.046197210749511886
2020-08-14,107498.55005457766,14118.66937258608,10,True,False,0.008535036598329215
2020-08-21,107881.41832735903,33579.07777693636,8,False,False,0.003561613366756866
2020-08-28,110249.90746596224,33579.07777693636,8,False,False,0.021954560621516794
2020-09-04,105005.33642993815,59630.15709720499,5,False,False,-0.0475698452413057
2020-09-11,105432.65753208048,59630.15709720499,5,False,False,0.0040695179566179185
2020-09-18,104700.78719455608,13573.066514319256,10,True,False,-0.0069415905342394835
2020-09-25,103210.58875352747,43348.80887681849,7,False,False,-0.014232924899213129
2020-10-02,105873.18945009119,43348.80887681849,7,False,False,0.02579774738929319
2020-10-09,106913.28860551721,43348.80887681849,7,False,False,0.009824008899971037
2020-10-16,107477.18931657678,43348.80887681849,7,False,False,0.0052743743870813375
2020-10-23,107545.37396104701,52515.69387681849,6,False,False,0.0006344103795772327
2020-10-30,107599.38416856654,65209.80387681849,4,False,False,0.0005022085611892102
2020-11-06,111227.1844500912,65209.80387681849,4,False,False,0.0337158089663534
2020-11-13,109392.58375352748,65209.80387681849,4,False,False,-0.01649417546289622
2020-11-20,110647.91037401088,75423.23028978237,3,False,False,0.011475427103100344
2020-11-27,111139.30981096157,75423.23028978237,3,False,False,0.00444110905745676
2020-12-04,113121.71065553554,75423.23028978237,3,False,False,0.017837080758787094
2020-12-11,113433.07684906373,11.691775401916857,10,True,False,0.002752488374900164
2020-12-18,120636.4824133719,11.691775401916857,10,True,False,0.06350357201271328
2020-12-28,126369.03727253327,11.691775401916857,10,True,False,0.0475192474488626
2021-01-04,130701.63729198823,11.691775401916857,10,True,False,0.03428529735579988
2021-01-08,132287.0661669577,11.691775401916857,10,True,False,0.012130137830083987
2021-01-15,129356.25188740143,11.691775401916857,10,True,False,-0.02215495712829041
2021-01-22,134766.29533680328,11.691775401916857,10,True,False,0.04182282162992035
2021-01-29,132259.3751765097,11.691775401916857,10,True,False,-0.01860198170490901
2021-02-05,148003.58322819122,11.691775401916857,10,True,False,0.11904039339872674
2021-02-12,155654.90667255767,11.691775401916857,10,True,False,0.05169687974763204
2021-02-19,155754.30219944366,11.691775401916857,10,True,False,0.0006385634029197895
2021-02-26,142342.77524896868,0.9492008329307282,10,True,False,-0.08610694382811646
2021-03-05,131103.74634352932,48.16634217509272,10,True,False,-0.07895749458152279
2021-03-12,137063.94548813114,48.16634217509272,10,True,False,0.0454616996907502
2021-03-19,142894.87311879406,48.16634217509272,10,True,False,0.0425416590037373
2021-03-26,143654.2196926237,48.16634217509272,10,True,False,0.00531402252058677
2021-04-06,151011.69292680034,48.16634217509272,10,True,False,0.05121654797136754
2021-04-09,156407.5915407301,48.16634217509272,10,True,False,0.03573166096843439
2021-04-16,164752.1416648985,48.16634217509272,10,True,False,0.05335131141633487
2021-04-23,162763.03669515857,48.16634217509272,10,True,False,-0.012073317831495678
2021-04-30,164365.2462305189,48.16634217509272,10,True,False,0.009843816924853366
2021-05-07,160387.8098262907,48.16634217509272,10,True,False,-0.024198767655845832
2021-05-14,146588.47074173222,345.88088463076565,10,True,False,-0.08603733101352251
2021-05-21,152766.51740120183,345.88088463076565,10,True,False,0.04214551545704048
2021-05-28,163611.17984054814,345.88088463076565,10,True,False,0.0709884772123568
2021-06-04,162292.43941496144,345.88088463076565,10,True,False,-0.008060209741607594
2021-06-11,159163.1756167246,345.88088463076565,10,True,False,-0.01928163634435065
2021-06-18,156413.65570257435,345.88088463076565,10,True,False,-0.017274849559242633
2021-06-25,158141.35373819122,34.48913753279885,10,True,False,0.011045698202349685
2021-07-02,164390.03476941833,34.48913753279885,10,True,False,0.03951326382074627
2021-07-09,161434.82332885513,34.48913753279885,10,True,False,-0.01797682836863157
2021-07-16,160563.54985606918,34.48913753279885,10,True,False,-0.005397060279931698
2021-07-23,169062.54539668807,34.48913753279885,10,True,False,0.05293228474480971
2021-07-30,170847.96849286804,34.48913753279885,10,True,False,0.010560725274723959
2021-08-06,181106.17884814987,1057.5516375328007,10,True,False,0.06004291678604323
2021-08-13,177522.39937293777,1057.5516375328007,10,True,False,-0.019788278334870846
2021-08-20,181819.20278251418,1057.5516375328007,10,True,False,0.024204288724994694
2021-08-27,188052.03513181457,1057.5516375328007,10,True,False,0.034280385426372684
2021-09-03,189282.01289499053,1057.5516375328007,10,True,False,0.006540624579328913
2021-09-10,189941.02310502777,1057.5516375328007,10,True,False,0.0034816314554031447
2021-09-17,189796.3578768135,7.072580373376695,10,True,False,-0.0007616323522394719
2021-09-24,188866.81244786273,29.532185869307796,10,True,False,-0.0048975936069020065
2021-10-01,176246.76825198182,7710.85786684999,10,True,False,-0.06681980826761036
2021-10-08,177100.26858767518,7710.85786684999,10,True,False,0.0048426438916207015
2021-10-15,194393.30667742738,7710.85786684999,10,True,False,0.09764546506710192
2021-10-22,201018.7497261573,4350.699563841912,10,True,False,0.034082670653491354
2021-10-29,190035.50082955847,4350.699563841912,10,True,False,-0.05463793258868144
2021-11-05,194643.74187360296,4350.699563841912,10,True,False,0.02424936932272237
2021-11-12,203835.0714644004,4350.699563841912,10,True,False,0.0472212951843376
2021-11-19,206393.02013383398,4350.699563841912,10,True,False,0.012549109684887316
2021-11-26,192511.51551467428,65520.27532798299,8,False,False,-0.06725762630033882
2021-12-03,192178.20508421192,96287.72426450977,6,False,False,-0.001731379183064763
2021-12-10,191118.71701364766,30191.668063452347,10,True,False,-0.005513050088588267
2021-12-17,184380.9277642275,30191.668063452347,10,True,False,-0.03525447091055467
2021-12-27,195321.977984717,30191.668063452347,10,True,False,0.05933938153560048
2022-01-03,197630.54777651082,30191.668063452347,10,True,False,0.01181930377530005
2022-01-07,186452.6074402834,30191.668063452347,10,True,False,-0.056559780165503115
2022-01-14,172846.5610371996,43376.31356443654,9,True,False,-0.07297321603529472
2022-01-21,167643.50005130062,143173.62904910336,2,False,False,-0.030102195581312108
2022-01-28,167930.92345217953,143173.62904910336,2,False,False,0.0017144917684905892
2022-02-04,168840.43724612484,143173.62904910336,2,False,True,0.00541599947912097
2022-02-11,169242.03661135922,143173.62904910336,2,False,True,0.002378573354728797
2022-02-18,168112.03563479672,143173.62904910336,2,False,False,-0.006676833954423422
2022-02-25,167697.51795657407,159413.83787234555,1,False,False,-0.0024657227940725335
2022-03-04,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-03-11,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-03-18,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-03-25,167697.51795657407,159413.83787234555,1,False,True,0.0
2022-04-01,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-04-08,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-04-19,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-04-22,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-04-29,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-05-06,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-05-13,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-05-20,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-05-27,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-06-03,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-06-10,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-06-17,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-06-24,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-07-01,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-07-08,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-07-15,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-07-22,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-07-29,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-08-05,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-08-12,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-08-19,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-08-26,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-09-02,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-09-09,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-09-16,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-09-23,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-09-30,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-10-07,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-10-14,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-10-21,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-10-28,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-11-04,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-11-11,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-11-18,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-11-25,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-12-02,167697.51795657407,159413.83787234555,1,False,False,0.0
2022-12-09,166869.02138577623,10886.027141975577,10,True,False,-0.00494042238008785
2022-12-16,163745.2624681465,10886.027141975577,10,True,False,-0.01871982523591398
2022-12-23,162328.18254317445,8043.89303751391,10,True,False,-0.00865417358409204
2022-12-30,160376.47858211916,53295.258614515486,7,False,False,-0.01202319850119804
2023-01-06,163760.16053310555,53295.258614515486,7,False,False,0.021098367920915573
2023-01-13,168720.46728724643,6046.640370611378,10,True,False,0.030290070173313755
2023-01-20,165833.97344303533,6046.640370611378,10,True,False,-0.017108142779718838
2023-01-27,171444.26453948423,6046.640370611378,10,True,False,0.0338307704987606
2023-02-03,173092.0368589203,6046.640370611378,10,True,False,0.009611125364048512
2023-02-10,169266.16833322926,3456.279693540764,10,True,False,-0.022103088016748762
2023-02-17,173367.05823975487,3456.279693540764,10,True,False,0.024227463449472797
2023-02-24,169832.9077840416,3456.279693540764,10,True,False,-0.020385363237956033
2023-03-03,174685.25967555924,3456.279693540764,10,True,False,0.028571329048242333
2023-03-10,170800.65619498177,3456.279693540764,10,True,False,-0.022237729089405134
2023-03-17,159697.01043564244,6676.343849958614,10,True,False,-0.06500938583434768
2023-03-24,161341.3578350298,4866.1976709119845,10,True,False,0.01029666989320388
2023-03-31,168502.2763644807,4866.1976709119845,10,True,False,0.0443836510708735
2023-04-11,167622.54410848542,4866.1976709119845,10,True,False,-0.005220892411520683
2023-04-14,171995.0123283617,4866.1976709119845,10,True,False,0.02608520377215151
2023-04-21,173007.9076215975,4866.1976709119845,10,True,False,0.00588909689603101
2023-04-28,167785.56208268984,7489.231539171773,10,True,False,-0.03018558868609611
2023-05-05,170774.59505502565,7489.231539171773,10,True,False,0.01781460177641936
2023-05-12,172773.25906221254,7489.231539171773,10,True,False,0.01170352069371261
2023-05-19,175766.60179941042,7489.231539171773,10,True,False,0.017325266383497517
2023-05-26,173402.87641183718,7489.231539171773,10,True,False,-0.013448091749937774
2023-06-02,174659.47380868776,7489.231539171773,10,True,False,0.007246692920284348
2023-06-09,173831.16014329775,7489.231539171773,10,True,False,-0.00474244910583721
2023-06-16,175968.71466626987,5876.55726423128,10,True,False,0.012296728165479776
2023-06-23,177018.19924917087,5876.55726423128,10,True,False,0.005964040738101639
2023-06-30,179002.703960322,5876.55726423128,10,True,False,0.011210738328423231
2023-07-07,173274.84187856776,1818.191465531425,10,True,False,-0.031998746136392864
2023-07-14,170091.862706338,1818.191465531425,10,True,False,-0.018369540192455736
2023-07-21,169536.76829210384,1818.191465531425,10,True,False,-0.003263497767630019
2023-07-28,167432.26575087174,2135.3007817135585,10,True,False,-0.012413251487760735
2023-08-04,166892.14045952423,2135.3007817135585,10,True,False,-0.0032259331194333107
2023-08-11,168671.36321877106,2135.3007817135585,10,True,False,0.010660914015170997
2023-08-18,164183.22294227226,3880.542874256211,10,True,False,-0.026608786404824225
2023-08-25,167827.23233245418,1145.4351235489448,10,True,False,0.02219477316183016
2023-09-01,172026.26736019657,1145.4351235489448,10,True,False,0.02501998614518275
2023-09-08,173501.97519873187,1145.4351235489448,10,True,False,0.008578386668388394
2023-09-15,176218.15274189517,1145.4351235489448,10,True,False,0.015655023754352904
2023-09-22,176818.38519905612,1145.4351235489448,10,True,False,0.0034061897019208587
2023-09-29,176239.2792192386,54660.32125052675,7,False,False,-0.003275145733095397
2023-10-06,169248.6511338399,89992.15900737508,5,False,False,-0.03966555081459722
2023-10-13,168807.59215385182,103663.40900737508,4,False,False,-0.0026059822458456283
2023-10-20,167220.91006253465,158937.22997830613,1,False,False,-0.009399352665791616
2023-10-27,167220.91006253465,158937.22997830613,1,False,False,0.0
2023-11-03,167220.91006253465,158937.22997830613,1,False,False,0.0
2023-11-10,167220.91006253465,158937.22997830613,1,False,False,0.0
2023-11-17,166418.46714928525,15646.204415170112,10,True,False,-0.004798699594143585
2023-11-24,168906.3908921756,15646.204415170112,10,True,False,0.014949805664647542
2023-12-01,173868.28636583465,15646.204415170112,10,True,False,0.0293765999465736
2023-12-08,176895.95785596746,15646.204415170112,10,True,False,0.017413592515441945
2023-12-15,179575.9773851909,15646.204415170112,10,True,False,0.015150258726689403
2023-12-22,177406.02571466344,15646.204415170112,10,True,False,-0.0120837525270594
2023-12-29,177573.18690427917,15646.204415170112,10,True,False,0.0009422520398747469
2024-01-05,184007.91674306768,15646.204415170112,10,True,False,0.03623705780680253
2024-01-12,189539.78852703946,15646.204415170112,10,True,False,0.0300632270713439
2024-01-19,187848.1828651108,15646.204415170112,10,True,False,-0.008924805050562368
2024-01-26,190135.43696395474,12050.181964793966,10,True,False,0.0121760778515827
2024-02-02,193378.85427753048,12050.181964793966,10,True,False,0.017058457725535048
2024-02-09,199238.08897769527,5138.81590354519,10,True,False,0.03029925232546793
2024-02-16,202374.87723243312,5138.81590354519,10,True,False,0.015743918599264495
2024-02-23,203551.21547544078,5138.81590354519,10,True,False,0.005812669334724907
2024-03-01,217415.49739635066,5138.81590354519,10,True,False,0.06811200752855573
2024-03-08,215810.68817365245,5138.81590354519,10,True,False,-0.007381300974017679
2024-03-15,212453.18082055644,27.85395583706122,10,True,False,-0.015557650927809363
